timestamp,cpu_usage_percent,memory_usage_percent,state
2024-06-18 12:39:25,0.0,11.3,0
2024-06-18 12:39:29,0.9,11.4,2
2024-06-18 12:39:30,27.3,12.7,3
2024-06-18 12:39:31,31.5,12.7,3
2024-06-18 12:39:32,33.4,12.7,3
2024-06-18 12:39:33,31.8,12.7,3
2024-06-18 12:39:34,45.7,12.7,3
2024-06-18 12:39:35,35.5,12.7,3
2024-06-18 12:39:36,31.3,12.7,3
2024-06-18 12:39:37,31.7,12.7,3
2024-06-18 12:39:38,31.7,12.7,3
2024-06-18 12:39:39,31.2,12.7,3
